,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
102,42091,smoothed_wcli,2020-04-20,2020-09-03,136,0.5603719,0.2453551,891.8595,county,fb-survey
103,42101,smoothed_wcli,2020-04-20,2020-09-03,136,0.4866915,0.2092023,890.9098,county,fb-survey
104,42017,smoothed_wcli,2020-04-21,2020-09-03,135,0.3565638,0.2412874,604.3499,county,fb-survey
105,42029,smoothed_wcli,2020-04-21,2020-09-03,135,0.4783676,0.2424452,562.7625,county,fb-survey
106,42041,smoothed_wcli,2020-04-21,2020-09-03,135,0.1472762,0.1452049,561.6912,county,fb-survey
107,42045,smoothed_wcli,2020-04-21,2020-09-03,135,0.3404015,0.2931397,385.7123,county,fb-survey
108,42071,smoothed_wcli,2020-04-21,2020-09-03,135,0.4330326,0.1730323,992.0526,county,fb-survey
109,42091,smoothed_wcli,2020-04-21,2020-09-03,135,0.4913069,0.233845,805.5685,county,fb-survey
110,42101,smoothed_wcli,2020-04-21,2020-09-03,135,0.5259683,0.2173783,829.918,county,fb-survey
111,42017,smoothed_wcli,2020-04-22,2020-09-03,134,0.1574322,0.1400515,603.0117,county,fb-survey
112,42029,smoothed_wcli,2020-04-22,2020-09-03,134,0.38787,0.2343725,539.845,county,fb-survey
113,42041,smoothed_wcli,2020-04-22,2020-09-03,134,0.0325126,0.1195203,548.3599,county,fb-survey
114,42045,smoothed_wcli,2020-04-22,2020-09-03,134,0.8629204,0.4868953,371.4495,county,fb-survey
115,42071,smoothed_wcli,2020-04-22,2020-09-03,134,0.5593913,0.2011039,969.4047,county,fb-survey
116,42091,smoothed_wcli,2020-04-22,2020-09-03,134,0.4886056,0.2345145,789.7633,county,fb-survey
117,42101,smoothed_wcli,2020-04-22,2020-09-03,134,0.3949741,0.1946042,832.9344,county,fb-survey
118,42017,smoothed_wcli,2020-04-23,2020-09-03,133,0.1941436,0.1502456,586.0402,county,fb-survey
119,42029,smoothed_wcli,2020-04-23,2020-09-03,133,0.2999503,0.2164127,543.57,county,fb-survey
120,42041,smoothed_wcli,2020-04-23,2020-09-03,133,0.1400281,0.1606106,548.7935,county,fb-survey
121,42045,smoothed_wcli,2020-04-23,2020-09-03,133,0.6385666,0.419754,349.892,county,fb-survey
122,42071,smoothed_wcli,2020-04-23,2020-09-03,133,0.5341632,0.1986648,966.4479,county,fb-survey
123,42091,smoothed_wcli,2020-04-23,2020-09-03,133,0.2898854,0.1798757,797.9983,county,fb-survey
124,42101,smoothed_wcli,2020-04-23,2020-09-03,133,0.3929192,0.1844398,857.9262,county,fb-survey
125,42017,smoothed_wcli,2020-04-24,2020-09-03,132,0.2203048,0.1430332,653.6999,county,fb-survey
126,42029,smoothed_wcli,2020-04-24,2020-09-03,132,0.2953627,0.2064734,614.0275,county,fb-survey
127,42041,smoothed_wcli,2020-04-24,2020-09-03,132,0.213175,0.1609293,596.4124,county,fb-survey
128,42045,smoothed_wcli,2020-04-24,2020-09-03,132,1.3365364,0.6258713,375.5255,county,fb-survey
129,42071,smoothed_wcli,2020-04-24,2020-09-03,132,0.5500513,0.1966567,1056.0045,county,fb-survey
