Unnamed: 0,index,Start,Min,GT,ID,alpha,noise_level,iterations,alpha_hat
,75,123.44862462592812,119.60313900371278,91.69067652838206,Noise in D_reported,0.04,0.07,6000,0.05
,76,99.06196051263329,101.35022059056641,83.28171531634143,Noise in D_reported,0.04,0.07,6000,0.05
,77,95.69059396139087,96.17016870522528,75.64840466881104,Noise in D_reported,0.04,0.07,6000,0.05
,78,86.27461934551201,87.60995192313378,68.7217204955723,Noise in D_reported,0.04,0.07,6000,0.05
,79,80.26060105077653,81.3780136960259,62.4377923071952,Noise in D_reported,0.04,0.07,6000,0.05
,80,72.87742211185703,72.3823671690474,56.73782853133889,Noise in D_reported,0.04,0.07,6000,0.05
,81,67.97795324906997,68.1054508789055,51.56791425924713,Noise in D_reported,0.04,0.07,6000,0.05
,82,55.347075190386285,56.467134126155,46.87875149351385,Noise in D_reported,0.04,0.07,6000,0.05
,83,54.07439398198458,55.505367215652754,42.62540347546928,Noise in D_reported,0.04,0.07,6000,0.05
,84,50.66989334233797,51.23009360066319,38.76698330126418,Noise in D_reported,0.04,0.07,6000,0.05
,85,43.49409692104187,43.42234346328994,35.2663332494285,Noise in D_reported,0.04,0.07,6000,0.05
,86,40.24040693966451,41.17741245117123,32.08974236145514,Noise in D_reported,0.04,0.07,6000,0.05
,87,39.23865948095608,39.82258644196085,29.20665143514998,Noise in D_reported,0.04,0.07,6000,0.05
,88,30.582172914775697,31.375376375489264,26.58937996746863,Noise in D_reported,0.04,0.07,6000,0.05
,89,31.067509661393213,31.18187064804008,25.34391067529214,Noise in D_reported,0.04,0.07,6000,0.05
,0,5.290730126141789,5.289455063634528,5.05197752645628,Noise in D_reported,0.14,0.07,6000,0.15
,1,3.9732589309481936,3.9843997008630287,4.223192694015372,Noise in D_reported,0.14,0.07,6000,0.15
,2,3.6962194349111415,3.741895937112593,3.175729174579649,Noise in D_reported,0.14,0.07,6000,0.15
,3,3.4030948059347796,3.448231825901596,2.981946985320852,Noise in D_reported,0.14,0.07,6000,0.15
,4,3.251388868844654,3.209876174575665,3.138293962430808,Noise in D_reported,0.14,0.07,6000,0.15
,5,3.89325458336878,3.854923365411582,3.45776428922164,Noise in D_reported,0.14,0.07,6000,0.15
,6,4.422294785204919,4.424794571919684,3.8735551265046735,Noise in D_reported,0.14,0.07,6000,0.15
,7,4.742641022911158,4.747750577308756,4.364847851847943,Noise in D_reported,0.14,0.07,6000,0.15
,8,5.3462328175766585,5.379728681448871,4.928795220753155,Noise in D_reported,0.14,0.07,6000,0.15
,9,5.567203470974438,5.539489383610868,5.569994869558233,Noise in D_reported,0.14,0.07,6000,0.15
,10,7.208724868880219,7.2706319009407725,6.296585624199222,Noise in D_reported,0.14,0.07,6000,0.15
,11,7.528182603990753,7.721505272683783,7.118857856152477,Noise in D_reported,0.14,0.07,6000,0.15
,12,8.87554662453366,8.932644590129094,8.048824183084722,Noise in D_reported,0.14,0.07,6000,0.15
,13,8.276390739718309,8.275345665895262,9.100163492949623,Noise in D_reported,0.14,0.07,6000,0.15
,14,11.032464182191859,11.014358646107867,10.288316719950352,Noise in D_reported,0.14,0.07,6000,0.15
,15,11.961365376861524,11.80293638272434,11.630650803498044,Noise in D_reported,0.14,0.07,6000,0.15
,16,12.769013567461755,12.789698045688887,13.14665998211101,Noise in D_reported,0.14,0.07,6000,0.15
,17,15.81317215007477,16.01189871013181,14.858191639413526,Noise in D_reported,0.14,0.07,6000,0.15
,18,18.097357086897983,17.908997372412962,16.78969242877512,Noise in D_reported,0.14,0.07,6000,0.15
,19,21.81389045850752,21.33395951141915,18.968474013149613,Noise in D_reported,0.14,0.07,6000,0.15
,20,22.160934485747767,22.102328923261428,21.424988673930315,Noise in D_reported,0.14,0.07,6000,0.15
,21,23.68890282005949,23.442307931624498,24.193118847233443,Noise in D_reported,0.14,0.07,6000,0.15
,22,30.626264516307717,30.57632961590936,27.31047358769088,Noise in D_reported,0.14,0.07,6000,0.15
,23,33.795365649990266,33.44387030115464,30.81867922893076,Noise in D_reported,0.14,0.07,6000,0.15
,24,39.66174897713294,40.02165535555533,34.76366176102744,Noise in D_reported,0.14,0.07,6000,0.15
,25,40.13767291644665,40.11292840533105,39.19590196234131,Noise in D_reported,0.14,0.07,6000,0.15
,26,49.109943627207386,48.771338631912,44.17064703004394,Noise in D_reported,0.14,0.07,6000,0.15
,27,52.001685936399404,51.86324457193089,49.74805675158078,Noise in D_reported,0.14,0.07,6000,0.15
,28,61.13418190831606,60.50191629208617,55.99325395958249,Noise in D_reported,0.14,0.07,6000,0.15
,29,71.9874091772636,70.69442030794934,62.97624320543068,Noise in D_reported,0.14,0.07,6000,0.15
,30,78.04950549499144,76.04152450897544,70.77165454011168,Noise in D_reported,0.14,0.07,6000,0.15
,31,83.49982794686076,83.6516973223963,79.4582583896597,Noise in D_reported,0.14,0.07,6000,0.15
,32,99.11041476165407,96.61733022111393,89.1181901337086,Noise in D_reported,0.14,0.07,6000,0.15
,33,108.09060061515345,105.70063561167449,99.83581207899937,Noise in D_reported,0.14,0.07,6000,0.15
,34,117.41544191172709,115.95081087168616,111.6961390883119,Noise in D_reported,0.14,0.07,6000,0.15
,35,140.9524339576277,133.20175290912866,124.78272677710709,Noise in D_reported,0.14,0.07,6000,0.15
,36,138.71382943285724,143.52277143069844,139.1749634940645,Noise in D_reported,0.14,0.07,6000,0.15
,37,154.00403843028437,160.41592794709987,154.94468078619457,Noise in D_reported,0.14,0.07,6000,0.15
,38,161.89938643771706,177.60092556979092,172.15198241278515,Noise in D_reported,0.14,0.07,6000,0.15
,39,212.29685690029117,204.0740718512809,190.84030842708322,Noise in D_reported,0.14,0.07,6000,0.15
,40,187.37442278576248,218.2955135223423,211.03071866300067,Noise in D_reported,0.14,0.07,6000,0.15
,41,253.0312078605421,251.1498100775211,232.7154824595747,Noise in D_reported,0.14,0.07,6000,0.15
,42,263.5127133282605,275.858129138073,255.85116894898042,Noise in D_reported,0.14,0.07,6000,0.15
,43,305.7766922891885,303.73918673725893,280.3513764029078,Noise in D_reported,0.14,0.07,6000,0.15
,44,318.67895535268167,331.43420273269766,306.07974920598565,Noise in D_reported,0.14,0.07,6000,0.15
,45,369.7025819767369,364.33633649646447,332.8436968339222,Noise in D_reported,0.14,0.07,6000,0.15
,46,421.96990922741264,398.60423594538514,360.3893930691522,Noise in D_reported,0.14,0.07,6000,0.15
,47,436.6724625621444,427.4040187234684,388.39906439615737,Noise in D_reported,0.14,0.07,6000,0.15
,48,486.6398574808084,459.59213521832,416.4912693081112,Noise in D_reported,0.14,0.07,6000,0.15
,49,543.1553368483109,496.4186298091584,444.22499030246246,Noise in D_reported,0.14,0.07,6000,0.15
,50,487.18131366389036,514.8434122920163,471.1082125311923,Noise in D_reported,0.14,0.07,6000,0.15
,51,527.8840121733299,543.0492484345508,496.6113292192736,Noise in D_reported,0.14,0.07,6000,0.15
,52,616.3930365177926,580.4324609579485,520.1852759478717,Noise in D_reported,0.14,0.07,6000,0.15
,53,624.0987198417863,598.7985549245623,541.2839039531414,Noise in D_reported,0.14,0.07,6000,0.15
,54,592.0920333305149,609.5821618108276,559.3891714786282,Noise in D_reported,0.14,0.07,6000,0.15
,55,574.5345848224616,620.7118162007331,574.0375822794568,Noise in D_reported,0.14,0.07,6000,0.15
,56,650.4113954057452,640.3788308956249,584.8457989196936,Noise in D_reported,0.14,0.07,6000,0.15
,57,627.9993393418225,641.2265099016175,591.5328472482033,Noise in D_reported,0.14,0.07,6000,0.15
,58,609.9964239477729,637.6311054103503,593.9369325771668,Noise in D_reported,0.14,0.07,6000,0.15
,59,674.5869311584078,644.0627280400007,592.0250598382307,Noise in D_reported,0.14,0.07,6000,0.15
,60,678.6169393017971,638.5367351291778,585.8943791131832,Noise in D_reported,0.14,0.07,6000,0.15
,61,594.8707390065598,614.6556083131484,575.7651864249829,Noise in D_reported,0.14,0.07,6000,0.15
,62,615.1525546331916,602.7682516569257,561.9663407786928,Noise in D_reported,0.14,0.07,6000,0.15
,63,614.9815234044185,585.2382908365098,544.914644738773,Noise in D_reported,0.14,0.07,6000,0.15
,64,587.7381003581054,562.2195409878361,525.0903065104721,Noise in D_reported,0.14,0.07,6000,0.15
,65,489.30159091118827,527.8185047717367,503.01081521238393,Noise in D_reported,0.14,0.07,6000,0.15
,66,570.9859794946198,516.6830387366484,479.20543567416007,Noise in D_reported,0.14,0.07,6000,0.15
,67,467.7078803826478,481.3877517453705,454.19225367116445,Noise in D_reported,0.14,0.07,6000,0.15
,68,461.6403385000385,454.30609507154696,428.4590937766561,Noise in D_reported,0.14,0.07,6000,0.15
,69,381.98956916433934,422.1766931238974,402.4490385238578,Noise in D_reported,0.14,0.07,6000,0.15
,70,387.63138576651255,398.1352691553508,376.5507951638266,Noise in D_reported,0.14,0.07,6000,0.15
,71,360.44467208938124,372.003911336864,351.09359363290696,Noise in D_reported,0.14,0.07,6000,0.15
,72,386.33402577873153,351.6229679846055,326.346038030124,Noise in D_reported,0.14,0.07,6000,0.15
,73,343.4493713913535,326.3169956856484,302.51811335776074,Noise in D_reported,0.14,0.07,6000,0.15
,74,334.0238449371472,303.7737573880692,279.7654787526335,Noise in D_reported,0.14,0.07,6000,0.15
,75,283.78959238152675,277.35923477191216,258.19526717963345,Noise in D_reported,0.14,0.07,6000,0.15
,76,249.20313837696563,254.13416047975124,237.87267325770162,Noise in D_reported,0.14,0.07,6000,0.15
,77,204.78522047756687,230.71615920066668,218.82774740792408,Noise in D_reported,0.14,0.07,6000,0.15
,78,227.92638453981647,219.22849905530487,201.06198234786822,Noise in D_reported,0.14,0.07,6000,0.15
,79,191.43873678555084,199.61499882269817,184.55441652965047,Noise in D_reported,0.14,0.07,6000,0.15
,80,169.5308601806996,181.55777155355884,169.26706388603452,Noise in D_reported,0.14,0.07,6000,0.15
,81,165.47131705103274,168.9510353735178,155.14959872087456,Noise in D_reported,0.14,0.07,6000,0.15
,82,151.70258897265612,154.7807649513377,142.14328764341738,Noise in D_reported,0.14,0.07,6000,0.15
,83,149.15777494996547,147.04393640684282,130.18420303727362,Noise in D_reported,0.14,0.07,6000,0.15
,84,148.84955595993029,138.02488571981303,119.20578537464829,Noise in D_reported,0.14,0.07,6000,0.15
,85,135.83406475025186,127.71217060343479,109.14083303643021,Noise in D_reported,0.14,0.07,6000,0.15
,86,106.2907645919225,109.95720970598734,99.92300323884956,Noise in D_reported,0.14,0.07,6000,0.15
,87,102.28878882383913,101.60894774467285,91.48790336211096,Noise in D_reported,0.14,0.07,6000,0.15
,88,89.9369665925355,94.85721344241092,83.77385702400716,Noise in D_reported,0.14,0.07,6000,0.15
,89,87.8214441557558,89.7463458506287,80.08957674037083,Noise in D_reported,0.14,0.07,6000,0.15
,0,5.05197752645628,5.1397493635223706,5.05197752645628,No Noise,0.15,0.0,6000,0.15
,1,4.2231926940153715,4.266447270916526,4.2231926940153715,No Noise,0.15,0.0,6000,0.15
,2,3.175729174579649,3.1600885257789844,3.175729174579649,No Noise,0.15,0.0,6000,0.15
,3,2.981946985320852,2.940537066956848,2.981946985320852,No Noise,0.15,0.0,6000,0.15
,4,3.138293962430808,3.0955978450883497,3.138293962430808,No Noise,0.15,0.0,6000,0.15
,5,3.45776428922164,3.4390123710765046,3.45776428922164,No Noise,0.15,0.0,6000,0.15
,6,3.8735551265046735,3.855989485206132,3.8735551265046735,No Noise,0.15,0.0,6000,0.15
,7,4.364847851847943,4.363852984509406,4.364847851847943,No Noise,0.15,0.0,6000,0.15
,8,4.928795220753155,4.939772451857602,4.928795220753155,No Noise,0.15,0.0,6000,0.15
,9,5.569994869558233,5.581577390530448,5.569994869558233,No Noise,0.15,0.0,6000,0.15
,10,6.296585624199222,6.304800391650312,6.296585624199222,No Noise,0.15,0.0,6000,0.15
,11,7.118857856152476,7.142046647312036,7.118857856152477,No Noise,0.15,0.0,6000,0.15
,12,8.048824183084722,8.077172491939482,8.048824183084722,No Noise,0.15,0.0,6000,0.15
,13,9.100163492949623,9.13426526286359,9.100163492949623,No Noise,0.15,0.0,6000,0.15
,14,10.288316719950352,10.331664833723275,10.288316719950352,No Noise,0.15,0.0,6000,0.15
,15,11.630650803498044,11.675673517141838,11.630650803498044,No Noise,0.15,0.0,6000,0.15
,16,13.14665998211101,13.204031436924785,13.14665998211101,No Noise,0.15,0.0,6000,0.15
,17,14.858191639413526,14.943447788488273,14.858191639413526,No Noise,0.15,0.0,6000,0.15
,18,16.78969242877512,16.866485377803965,16.78969242877512,No Noise,0.15,0.0,6000,0.15
,19,18.968474013149613,19.040838051394648,18.968474013149613,No Noise,0.15,0.0,6000,0.15
,20,21.424988673930315,21.515807634942576,21.424988673930315,No Noise,0.15,0.0,6000,0.15
,21,24.193118847233443,24.295030654233905,24.193118847233443,No Noise,0.15,0.0,6000,0.15
,22,27.31047358769088,27.417233681379948,27.31047358769088,No Noise,0.15,0.0,6000,0.15
,23,30.81867922893076,30.930530553932446,30.81867922893076,No Noise,0.15,0.0,6000,0.15
,24,34.76366176102744,34.897012043570626,34.76366176102744,No Noise,0.15,0.0,6000,0.15
,25,39.19590196234131,39.33108324248565,39.19590196234131,No Noise,0.15,0.0,6000,0.15
,26,44.17064703004394,44.31343471113593,44.17064703004394,No Noise,0.15,0.0,6000,0.15
,27,49.74805675158078,49.910783854820615,49.74805675158078,No Noise,0.15,0.0,6000,0.15
,28,55.99325395958249,56.162128779120856,55.99325395958249,No Noise,0.15,0.0,6000,0.15
,29,62.97624320543068,63.16314050191001,62.97624320543068,No Noise,0.15,0.0,6000,0.15
,30,70.77165454011168,70.96902040533097,70.77165454011168,No Noise,0.15,0.0,6000,0.15
,31,79.4582583896597,79.6664879730632,79.4582583896597,No Noise,0.15,0.0,6000,0.15
,32,89.1181901337086,89.33517486973629,89.1181901337086,No Noise,0.15,0.0,6000,0.15
,33,99.83581207899937,100.06222151829485,99.83581207899937,No Noise,0.15,0.0,6000,0.15
,34,111.69613908831188,111.93913084911215,111.6961390883119,No Noise,0.15,0.0,6000,0.15
,35,124.78272677710709,125.02304743424128,124.78272677710709,No Noise,0.15,0.0,6000,0.15
,36,139.1749634940645,139.4175528288518,139.1749634940645,No Noise,0.15,0.0,6000,0.15
,37,154.94468078619457,155.19273524687677,154.94468078619457,No Noise,0.15,0.0,6000,0.15
,38,172.15198241278515,172.3941896176497,172.15198241278515,No Noise,0.15,0.0,6000,0.15
,39,190.84030842708322,191.07907477140682,190.84030842708322,No Noise,0.15,0.0,6000,0.15
,40,211.03071866300067,211.2581670189464,211.03071866300067,No Noise,0.15,0.0,6000,0.15
,41,232.7154824595747,232.9226080926128,232.7154824595747,No Noise,0.15,0.0,6000,0.15
,42,255.85116894898042,256.0417137758319,255.85116894898042,No Noise,0.15,0.0,6000,0.15
,43,280.3513764029078,280.51716178745755,280.3513764029078,No Noise,0.15,0.0,6000,0.15
,44,306.07974920598565,306.2011176097028,306.07974920598565,No Noise,0.15,0.0,6000,0.15
,45,332.8436968339222,332.92662252082346,332.8436968339222,No Noise,0.15,0.0,6000,0.15
,46,360.3893930691522,360.4313681699984,360.3893930691522,No Noise,0.15,0.0,6000,0.15
,47,388.39906439615737,388.38516714672494,388.39906439615737,No Noise,0.15,0.0,6000,0.15
,48,416.4912693081112,416.41691533232574,416.4912693081112,No Noise,0.15,0.0,6000,0.15
,49,444.22499030246246,444.0917025396125,444.22499030246246,No Noise,0.15,0.0,6000,0.15
,50,471.1082125311924,470.91588928782176,471.1082125311923,No Noise,0.15,0.0,6000,0.15
,51,496.6113292192736,496.35655426186617,496.6113292192736,No Noise,0.15,0.0,6000,0.15
,52,520.1852759478717,519.8711648374436,520.1852759478717,No Noise,0.15,0.0,6000,0.15
,53,541.2839039531414,540.9153815547257,541.2839039531414,No Noise,0.15,0.0,6000,0.15
,54,559.3891714786282,558.9694323186118,559.3891714786282,No Noise,0.15,0.0,6000,0.15
,55,574.0375822794568,573.5792055205224,574.0375822794568,No Noise,0.15,0.0,6000,0.15
,56,584.8457989196936,584.3551203687919,584.8457989196936,No Noise,0.15,0.0,6000,0.15
,57,591.5328472482033,591.020592662247,591.5328472482033,No Noise,0.15,0.0,6000,0.15
,58,593.9369325771668,593.4269021300922,593.9369325771668,No Noise,0.15,0.0,6000,0.15
,59,592.0250598382307,591.526189625625,592.0250598382307,No Noise,0.15,0.0,6000,0.15
,60,585.8943791131832,585.4242658897596,585.8943791131832,No Noise,0.15,0.0,6000,0.15
,61,575.7651864249829,575.3391891289066,575.7651864249829,No Noise,0.15,0.0,6000,0.15
,62,561.9663407786928,561.5857967183468,561.9663407786928,No Noise,0.15,0.0,6000,0.15
,63,544.914644738773,544.5847786251892,544.914644738773,No Noise,0.15,0.0,6000,0.15
,64,525.0903065104721,524.8251216617122,525.0903065104721,No Noise,0.15,0.0,6000,0.15
,65,503.0108152123839,502.8245572073368,503.01081521238393,No Noise,0.15,0.0,6000,0.15
,66,479.2054356741601,479.08331203842215,479.20543567416007,No Noise,0.15,0.0,6000,0.15
,67,454.19225367116445,454.1474552489903,454.19225367116445,No Noise,0.15,0.0,6000,0.15
,68,428.45909377665606,428.4992285108377,428.4590937766561,No Noise,0.15,0.0,6000,0.15
,69,402.4490385238578,402.5404306964928,402.4490385238578,No Noise,0.15,0.0,6000,0.15
,70,376.5507951638266,376.7019197365484,376.5507951638266,No Noise,0.15,0.0,6000,0.15
,71,351.09359363290696,351.3138085556839,351.09359363290696,No Noise,0.15,0.0,6000,0.15
,72,326.346038030124,326.6091601800898,326.346038030124,No Noise,0.15,0.0,6000,0.15
,73,302.51811335776074,302.83485808108964,302.51811335776074,No Noise,0.15,0.0,6000,0.15
,74,279.7654787526335,280.1090523177678,279.7654787526335,No Noise,0.15,0.0,6000,0.15
,75,258.19526717963345,258.5829231488001,258.19526717963345,No Noise,0.15,0.0,6000,0.15
,76,237.87267325770162,238.2717685849881,237.87267325770162,No Noise,0.15,0.0,6000,0.15
,77,218.82774740792408,219.24824491966987,218.82774740792408,No Noise,0.15,0.0,6000,0.15
,78,201.06198234786822,201.48652121466117,201.06198234786822,No Noise,0.15,0.0,6000,0.15
,79,184.55441652965047,184.99528585925208,184.55441652965047,No Noise,0.15,0.0,6000,0.15
,80,169.26706388603452,169.70268262876866,169.26706388603452,No Noise,0.15,0.0,6000,0.15
,81,155.14959872087456,155.58281856336632,155.14959872087456,No Noise,0.15,0.0,6000,0.15
,82,142.14328764341738,142.56252054767037,142.14328764341738,No Noise,0.15,0.0,6000,0.15
,83,130.18420303727362,130.59409632831122,130.18420303727362,No Noise,0.15,0.0,6000,0.15
,84,119.20578537464829,119.61123067133222,119.20578537464829,No Noise,0.15,0.0,6000,0.15
,85,109.14083303643018,109.52573783228362,109.14083303643021,No Noise,0.15,0.0,6000,0.15
,86,99.92300323884956,100.29367759008335,99.92300323884956,No Noise,0.15,0.0,6000,0.15
,87,91.48790336211096,91.83201320166228,91.48790336211096,No Noise,0.15,0.0,6000,0.15
,88,83.77385702400716,84.10719867762866,83.77385702400716,No Noise,0.15,0.0,6000,0.15
,89,80.08957674037083,80.41804139901684,80.08957674037083,No Noise,0.15,0.0,6000,0.15
,0,2.8664375103422124,2.884876749492088,3.614203817388007,No Noise,0.29,0.0,6000,0.23
,1,2.5262170442547154,2.5286490617903157,3.185230186234206,No Noise,0.29,0.0,6000,0.23
,2,2.067195154786212,2.0693371899673068,2.6064634560347884,No Noise,0.29,0.0,6000,0.23
,3,1.9429298381534872,1.9522209631212493,2.449781100280484,No Noise,0.29,0.0,6000,0.23
,4,1.993567969990016,2.0082695208274592,2.5136291795526287,No Noise,0.29,0.0,6000,0.23
,5,2.142979983657672,2.147859523034852,2.7020182402640214,No Noise,0.29,0.0,6000,0.23
,6,2.355848882100314,2.373558664649769,2.9704181556917,No Noise,0.29,0.0,6000,0.23
,7,2.616864749379147,2.5837710956737316,3.2995251187824017,No Noise,0.29,0.0,6000,0.23
,8,2.920650352138158,2.899409125878424,3.68255913965246,No Noise,0.29,0.0,6000,0.23
,9,3.266897223069593,3.2695729252702366,4.1191312812616605,No Noise,0.29,0.0,6000,0.23
,10,3.658033208776826,3.660945919639503,4.612302741501216,No Noise,0.29,0.0,6000,0.23
,11,4.098121619295095,4.123785349880074,5.167196824328596,No Noise,0.29,0.0,6000,0.23
,12,4.592361352761525,4.577702461743703,5.790368662177575,No Noise,0.29,0.0,6000,0.23
,13,5.146882189369146,5.162201950004854,6.48954710833501,No Noise,0.29,0.0,6000,0.23
,14,5.768687207389712,5.7716246851924415,7.273562131056592,No Noise,0.29,0.0,6000,0.23
,15,6.4656706157651875,6.447173286020634,8.152367298138714,No Noise,0.29,0.0,6000,0.23
,16,7.246676531370474,7.267999968306303,9.137113887380163,No Noise,0.29,0.0,6000,0.23
,17,8.121581822362478,8.122849637663162,10.240255341239648,No Noise,0.29,0.0,6000,0.23
,18,9.10139549412792,8.950050735667556,11.475672579552596,No Noise,0.29,0.0,6000,0.23
,19,10.198370790188267,10.079544492249251,12.858815344150422,No Noise,0.29,0.0,6000,0.23
,20,11.426127845000426,11.277278741234918,14.406856848044006,No Noise,0.29,0.0,6000,0.23
,21,12.79978425193209,12.582130070981135,16.138858404610026,No Noise,0.29,0.0,6000,0.23
,22,14.336098437434929,14.06637666144382,18.0759502037223,No Noise,0.29,0.0,6000,0.23
,23,16.053615788067223,15.569918199169052,20.241515558867363,No Noise,0.29,0.0,6000,0.23
,24,17.97282005798021,17.487053250532643,22.661381812235927,No Noise,0.29,0.0,6000,0.23
,25,20.11629330112386,19.492396955739693,25.364021988373565,No Noise,0.29,0.0,6000,0.23
,26,22.50887096517705,21.93469965456976,28.38075034739716,No Noise,0.29,0.0,6000,0.23
,27,25.177795007253213,24.35840422381959,31.74591544392797,No Noise,0.29,0.0,6000,0.23
,28,28.152856400509524,27.104315871306163,35.49707980933809,No Noise,0.29,0.0,6000,0.23
,29,31.466520998543178,30.54482222375527,39.675178650337045,No Noise,0.29,0.0,6000,0.23
,30,35.154029470897584,34.04346960317329,44.32464585461,No Noise,0.29,0.0,6000,0.23
,31,39.25345792501061,38.11267924848287,49.49349042718728,No Noise,0.29,0.0,6000,0.23
,32,43.80572665263038,42.68507360890902,55.23330751853396,No Noise,0.29,0.0,6000,0.23
,33,48.85453892856529,47.32610895206694,61.59920125775625,No Noise,0.29,0.0,6000,0.23
,34,54.446227364260615,53.1426014245475,68.64959102450251,No Noise,0.29,0.0,6000,0.23
,35,60.62948396258975,59.54758586176234,76.44587108326532,No Noise,0.29,0.0,6000,0.23
,36,67.45494780491589,66.19628308640301,85.05189071054609,No Noise,0.29,0.0,6000,0.23
,37,74.9746115962357,73.5265499683588,94.53320592568848,No Noise,0.29,0.0,6000,0.23
,38,83.24101512856178,81.80089551403903,104.95606255340395,No Noise,0.29,0.0,6000,0.23
,39,92.30618758719672,91.169439266589,116.38606260994369,No Noise,0.29,0.0,6000,0.23
,40,102.22029728115484,101.48757637607224,128.88646178928218,No Noise,0.29,0.0,6000,0.23
,41,113.02997273843212,112.5054504012218,142.51605258324048,No Noise,0.29,0.0,6000,0.23
,42,124.7762621710082,124.25432521069857,157.32659143301032,No Noise,0.29,0.0,6000,0.23
,43,137.49220809801795,137.07605206918788,173.35974064532695,No Noise,0.29,0.0,6000,0.23
,44,151.20003372518536,151.0509562343256,190.64352078392938,No Noise,0.29,0.0,6000,0.23
,45,165.9079568279906,165.9736260462389,209.18829339181423,No Noise,0.29,0.0,6000,0.23
,46,181.6066775092197,181.96131104287312,228.9823325116248,No Noise,0.29,0.0,6000,0.23
,47,198.2656358682769,199.09519512113727,249.98710609478402,No Noise,0.29,0.0,6000,0.23
,48,215.8291771930469,216.81511314580445,272.1324408086243,No Noise,0.29,0.0,6000,0.23
,49,234.2128215787009,235.671874840908,295.31181851227507,No Noise,0.29,0.0,6000,0.23
,50,253.29989461775932,254.99600752875256,319.37812799630524,No Noise,0.29,0.0,6000,0.23
,51,272.93883264475363,274.8084289723281,344.1402672477327,No Noise,0.29,0.0,6000,0.23
,52,292.94152418528813,294.9195639563538,369.3610522336242,No Noise,0.29,0.0,6000,0.23
,53,313.083064878294,315.09084301160743,394.75690789002283,No Noise,0.29,0.0,6000,0.23
,54,333.1033079224792,335.06776790111746,419.999823032691,No Noise,0.29,0.0,6000,0.23
,55,352.7105369623164,354.6807855483226,444.7219813872685,No Noise,0.29,0.0,6000,0.23
,56,371.5874465485237,372.91878895782656,468.52330216987775,No Noise,0.29,0.0,6000,0.23
,57,389.3995741193789,390.35927098485917,490.9820717157386,No Noise,0.29,0.0,6000,0.23
,58,405.80592625943495,406.4090912178456,511.6683418053744,No Noise,0.29,0.0,6000,0.23
,59,420.4714225979776,419.89739112333575,530.15961979745,No Noise,0.29,0.0,6000,0.23
,60,433.0806569177698,432.1390579444078,546.0582195919706,No Noise,0.29,0.0,6000,0.23
,61,443.3519581354581,441.4166030015191,559.0089906925341,No Noise,0.29,0.0,6000,0.23
,62,451.05081879619127,448.2294252807313,568.716249786502,No Noise,0.29,0.0,6000,0.23
,63,456.0016270212852,452.1945930764792,574.9585732007507,No Noise,0.29,0.0,6000,0.23
,64,458.0966953825328,453.82239909080613,577.6001811344978,No Noise,0.29,0.0,6000,0.23
,65,457.30181588299416,452.1940052848221,576.5979417655144,No Noise,0.29,0.0,6000,0.23
,66,453.65779480479415,447.994759921294,572.0033064930012,No Noise,0.29,0.0,6000,0.23
,67,447.2778660206307,441.29586958312944,563.9590484607953,No Noise,0.29,0.0,6000,0.23
,68,438.34121642258634,432.0517567945577,552.6910989676089,No Noise,0.29,0.0,6000,0.23
,69,427.08323405253645,421.0411691885775,538.496251631459,No Noise,0.29,0.0,6000,0.23
,70,413.7833402513884,408.20391469954575,521.7268203169679,No Noise,0.29,0.0,6000,0.23
,71,398.75143237640884,393.54726157805743,502.7735451702547,No Noise,0.29,0.0,6000,0.23
,72,382.31399028263223,378.366492292311,482.04807470418837,No Noise,0.29,0.0,6000,0.23
,73,364.8008062987342,361.79548625251937,459.9662340288386,No Noise,0.29,0.0,6000,0.23
,74,346.53313112282973,344.6085571593843,436.9330783722635,No Noise,0.29,0.0,6000,0.23
,75,327.813793460233,327.03752813423495,413.33043523246766,No Noise,0.29,0.0,6000,0.23
,76,308.9196028153256,309.6303099824047,389.50732528888875,No Noise,0.29,0.0,6000,0.23
,77,290.0961144334028,292.06703954324286,365.7733616768992,No Noise,0.29,0.0,6000,0.23
,78,271.5546454760938,274.82354761297586,342.39498777420516,No Noise,0.29,0.0,6000,0.23
,79,253.47128238462003,257.98443548374325,319.5942256153903,No Noise,0.29,0.0,6000,0.23
,80,235.9875380466509,241.9961258363617,297.5495044936033,No Noise,0.29,0.0,6000,0.23
,81,219.21228067780015,226.05179405085255,276.39809302853064,No Noise,0.29,0.0,6000,0.23
,82,203.22455465182568,211.27754294679082,256.2396558653454,No Noise,0.29,0.0,6000,0.23
,83,188.0769526832428,197.0943253003861,237.1405055571322,No Noise,0.29,0.0,6000,0.23
,84,173.7992464458594,183.5202521323912,219.13818030130096,No Noise,0.29,0.0,6000,0.23
,85,160.40204253839985,170.66593361315012,202.24605363537376,No Noise,0.29,0.0,6000,0.23
,86,147.88029000590691,158.96937264522106,186.45775696396962,No Noise,0.29,0.0,6000,0.23
,87,136.21652105914487,147.5122481749232,171.7512656832696,No Noise,0.29,0.0,6000,0.23
,88,125.38375268225113,136.8843772462048,158.0925577297949,No Noise,0.29,0.0,6000,0.23
,89,120.17123598535234,132.27102924058434,151.52025406848767,No Noise,0.29,0.0,6000,0.23
,0,6.069703230689014,6.693603805613952,5.602802982174474,No Noise,0.12,0.0,6000,0.13
,1,4.9712300872303015,5.396669406111736,4.588827772827972,No Noise,0.12,0.0,6000,0.13
