b1	r1
0.446	0.255
0.446	0.255
0.446	0.255
0.446	0.255
0.439	0.276
0.439	0.276
0.439	0.276
0.449	0.27
0.449	0.27
0.481	0.206
0.481	0.206
0.481	0.206
0.481	0.206
0.427	0.238
0.427	0.238
0.459	0.233
0.459	0.233
0.459	0.233
0.459	0.233
0.441	0.22
0.441	0.22
0.441	0.22
0.439	0.263
0.439	0.263
0.439	0.263
0.471	0.218
0.481	0.252
0.426	0.242
0.468	0.203
0.468	0.203
0.468	0.203
0.469	0.239
0.448	0.271
0.448	0.271
0.493	0.208
0.493	0.208
0.493	0.208
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.427	0.261
0.483	0.182
0.483	0.182
0.483	0.182
0.491	0.229
0.491	0.229
0.491	0.229
0.491	0.229
0.491	0.229
0.491	0.229
0.491	0.229
0.41	0.278
0.492	0.221
0.492	0.221
0.492	0.221
0.492	0.221
0.466	0.249
0.466	0.249
0.466	0.249
0.466	0.249
0.408	0.247
0.408	0.247
0.408	0.247
0.408	0.247
0.408	0.247
0.408	0.247
0.408	0.247
0.408	0.247
0.408	0.247
0.408	0.247
0.423	0.292
0.449	0.27
0.449	0.27
0.428	0.25
0.428	0.25
0.428	0.25
0.508	0.215
0.449	0.25
0.449	0.25
0.449	0.25
0.449	0.25
0.449	0.25
0.468	0.258
0.468	0.258
0.468	0.258
0.468	0.258
0.468	0.258
0.468	0.258
0.446	0.281
0.455	0.255
0.455	0.255
0.455	0.255
0.455	0.255
0.455	0.255
0.513	0.193
0.51	0.215
0.561	0.165
0.561	0.165
0.493	0.227
0.487	0.231
0.487	0.231
0.487	0.231
0.438	0.219
0.487	0.232
0.437	0.281
0.437	0.281
0.452	0.214
0.452	0.214
0.401	0.318
0.412	0.271
0.412	0.271
0.412	0.271
0.412	0.271
0.412	0.271
0.412	0.271
0.429	0.241
0.497	0.206
0.418	0.296
0.418	0.296
0.418	0.296
0.418	0.296
0.484	0.209
0.447	0.21
0.396	0.249
0.483	0.244
0.412	0.263
0.412	0.263
0.412	0.263
0.412	0.263
0.565	0.192
0.565	0.192
0.565	0.192
0.424	0.26
0.447	0.265
0.447	0.265
0.447	0.265
0.428	0.276
0.501	0.227
0.501	0.227
0.396	0.268
0.459	0.239
0.491	0.237
0.491	0.237
0.491	0.237
0.458	0.252
0.443	0.237
0.443	0.237
0.443	0.237
0.376	0.304
0.478	0.239
0.478	0.239
0.478	0.239
0.478	0.239
0.478	0.239
0.478	0.239
0.406	0.269
0.406	0.269
0.419	0.3
0.468	0.261
0.468	0.261
0.468	0.261
0.468	0.261
0.468	0.261
0.441	0.256
0.441	0.256
0.401	0.311
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.474	0.248
0.445	0.255
0.445	0.255
0.445	0.255
0.428	0.303
0.488	0.22
0.488	0.22
0.488	0.22
0.488	0.22
0.488	0.22
0.452	0.287
0.381	0.313
0.381	0.313
0.381	0.313
0.381	0.313
0.381	0.313
0.381	0.313
0.381	0.313
0.381	0.313
0.381	0.313
0.427	0.219
0.417	0.255
0.417	0.255
0.417	0.255
0.417	0.255
0.417	0.255
0.453	0.271
0.453	0.271
0.453	0.271
0.453	0.271
0.472	0.22
0.472	0.22
0.438	0.228
0.438	0.228
0.438	0.228
0.438	0.228
0.438	0.228
0.448	0.222
0.406	0.272
0.479	0.23
0.401	0.313
0.401	0.313
0.401	0.313
0.401	0.313
0.408	0.296
0.431	0.287
0.439	0.259
0.439	0.259
0.382	0.344
0.387	0.286
0.387	0.286
0.387	0.286
0.387	0.286
0.387	0.286
0.473	0.23
0.473	0.23
0.473	0.23
0.476	0.247
0.476	0.247
0.476	0.247
0.476	0.247
0.476	0.247
0.476	0.247
0.476	0.247
0.476	0.247
0.476	0.247
0.476	0.247
0.478	0.211
0.499	0.197
0.435	0.219
0.47	0.212
0.48	0.237
0.48	0.237
0.48	0.237
0.48	0.237
0.473	0.243
0.473	0.243
0.481	0.221
0.481	0.221
0.481	0.221
0.397	0.309
0.397	0.309
0.397	0.309
0.397	0.309
0.397	0.309
0.426	0.277
0.426	0.277
0.426	0.277
0.426	0.277
0.426	0.277
0.426	0.277
0.426	0.277
0.495	0.203
0.495	0.203
0.495	0.203
0.495	0.203
0.466	0.249
0.45	0.244
0.401	0.339
0.401	0.339
0.401	0.339
0.401	0.339
0.44	0.244
0.44	0.244
0.44	0.244
0.493	0.21
0.493	0.21
0.458	0.227
0.458	0.227
0.458	0.227
0.408	0.249
0.408	0.249
0.408	0.249
0.408	0.249
0.408	0.249
0.408	0.249
0.397	0.256
0.397	0.256
0.397	0.256
0.397	0.256
0.441	0.271
0.509	0.175
0.509	0.175
0.509	0.175
0.46	0.246
0.449	0.263
0.449	0.263
0.375	0.321
0.375	0.321
0.375	0.321
0.375	0.321
0.435	0.272
0.435	0.272
0.435	0.272
0.435	0.272
0.435	0.272
0.435	0.272
0.404	0.279
0.404	0.279
0.404	0.279
0.404	0.279
0.404	0.279
0.404	0.279
0.404	0.279
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.523	0.203
0.45	0.223
0.501	0.205
0.454	0.27
0.505	0.217
0.505	0.217
0.505	0.217
0.505	0.217
0.488	0.247
0.488	0.247
0.488	0.247
0.419	0.282
0.419	0.282
0.419	0.282
0.416	0.262
0.416	0.262
0.416	0.262
0.416	0.262
0.416	0.262
0.482	0.253
0.498	0.223
0.398	0.295
0.398	0.295
0.453	0.235
0.453	0.235
0.439	0.273
0.439	0.273
0.366	0.348
0.448	0.282
0.442	0.291
0.413	0.228
0.413	0.228
0.413	0.228
0.413	0.228
0.472	0.241
0.472	0.241
0.472	0.241
0.473	0.245
0.395	0.288
0.395	0.288
0.43	0.258
0.43	0.258
0.43	0.258
0.43	0.258
0.369	0.34
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.419	0.303
0.429	0.281
0.429	0.281
0.429	0.281
0.514	0.203
0.465	0.25
0.37	0.329
0.37	0.329
0.426	0.266
0.438	0.252
0.438	0.252
0.438	0.252
0.438	0.252
0.438	0.252
0.438	0.252
0.456	0.238
0.43	0.306
0.43	0.306
0.428	0.281
0.499	0.225
0.447	0.248
0.447	0.248
0.46	0.258
0.46	0.258
0.466	0.231
0.466	0.231
0.466	0.231
0.466	0.231
0.46	0.25
0.46	0.25
0.46	0.25
0.46	0.25
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.449	0.248
0.483	0.224
0.483	0.224
0.483	0.224
0.485	0.244
0.48	0.217
0.48	0.217
0.48	0.217
0.503	0.193
0.503	0.193
