,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
2081,42095,smoothed_wcli,2020-09-26,2020-11-19,54,0.3337559,0.3042436,251.8561,county,fb-survey
2082,42101,smoothed_wcli,2020-09-26,2020-11-19,54,1.1720408,0.4784497,521.9426,county,fb-survey
2083,42133,smoothed_wcli,2020-09-26,2020-11-19,54,0.3727179,0.2148214,339.6017,county,fb-survey
2084,42011,smoothed_wcli,2020-09-27,2020-11-19,53,0.4035981,0.2679736,324.1398,county,fb-survey
2085,42017,smoothed_wcli,2020-09-27,2020-11-19,53,0.3736909,0.3096096,350.5231,county,fb-survey
2086,42029,smoothed_wcli,2020-09-27,2020-11-19,53,0.2641626,0.2293805,365.4151,county,fb-survey
2087,42041,smoothed_wcli,2020-09-27,2020-11-19,53,1.1310647,0.5331778,267.1171,county,fb-survey
2088,42043,smoothed_wcli,2020-09-27,2020-11-19,53,0.5438916,0.3449677,258.5947,county,fb-survey
2089,42045,smoothed_wcli,2020-09-27,2020-11-19,53,0.1136964,0.1826506,263.3344,county,fb-survey
2090,42071,smoothed_wcli,2020-09-27,2020-11-19,53,0.3272277,0.2551449,432.5008,county,fb-survey
2091,42077,smoothed_wcli,2020-09-27,2020-11-19,53,0.1658138,0.2201708,266.6563,county,fb-survey
2092,42091,smoothed_wcli,2020-09-27,2020-11-19,53,0.1516444,0.1558147,536.1905,county,fb-survey
2093,42095,smoothed_wcli,2020-09-27,2020-11-19,53,0.3261233,0.2977703,262.2032,county,fb-survey
2094,42101,smoothed_wcli,2020-09-27,2020-11-19,53,1.1300926,0.458841,535.959,county,fb-survey
2095,42133,smoothed_wcli,2020-09-27,2020-11-19,53,0.2619257,0.2086186,326.5522,county,fb-survey
2096,42011,smoothed_wcli,2020-09-28,2020-11-19,52,0.418258,0.2768358,309.2371,county,fb-survey
2097,42017,smoothed_wcli,2020-09-28,2020-11-19,52,0.378723,0.3139022,341.276,county,fb-survey
2098,42029,smoothed_wcli,2020-09-28,2020-11-19,52,0.2690596,0.2328795,359.8378,county,fb-survey
2099,42041,smoothed_wcli,2020-09-28,2020-11-19,52,1.0402004,0.517498,283.4572,county,fb-survey
2100,42043,smoothed_wcli,2020-09-28,2020-11-19,52,0.4272721,0.3313467,243.0806,county,fb-survey
2101,42045,smoothed_wcli,2020-09-28,2020-11-19,52,0.1129609,0.1830181,265.8105,county,fb-survey
2102,42071,smoothed_wcli,2020-09-28,2020-11-19,52,0.3283528,0.2574718,428.1025,county,fb-survey
2103,42077,smoothed_wcli,2020-09-28,2020-11-19,52,0.1680076,0.2239757,264.156,county,fb-survey
2104,42091,smoothed_wcli,2020-09-28,2020-11-19,52,0.1393887,0.1636474,544.5728,county,fb-survey
2105,42095,smoothed_wcli,2020-09-28,2020-11-19,52,0.3381228,0.3090352,250.5362,county,fb-survey
2106,42101,smoothed_wcli,2020-09-28,2020-11-19,52,0.9906515,0.4396397,532.959,county,fb-survey
2107,42133,smoothed_wcli,2020-09-28,2020-11-19,52,0.4481946,0.3033326,329.3437,county,fb-survey
2108,42011,smoothed_wcli,2020-09-29,2020-11-19,51,0.6713,0.3352381,319.5839,county,fb-survey
2109,42017,smoothed_wcli,2020-09-29,2020-11-19,51,0.1227875,0.1893075,339.552,county,fb-survey
2110,42029,smoothed_wcli,2020-09-29,2020-11-19,51,0.2743979,0.2368135,356.9958,county,fb-survey
2111,42041,smoothed_wcli,2020-09-29,2020-11-19,51,1.1092779,0.5513606,265.1477,county,fb-survey
2112,42043,smoothed_wcli,2020-09-29,2020-11-19,51,0.4076575,0.3181167,252.8459,county,fb-survey
2113,42045,smoothed_wcli,2020-09-29,2020-11-19,51,0.0,0.1650806,269.3925,county,fb-survey
2114,42071,smoothed_wcli,2020-09-29,2020-11-19,51,0.5113977,0.3129647,421.7436,county,fb-survey
2115,42077,smoothed_wcli,2020-09-29,2020-11-19,51,0.1626102,0.2154488,283.0278,county,fb-survey
2116,42091,smoothed_wcli,2020-09-29,2020-11-19,51,0.1346393,0.1646768,533.6849,county,fb-survey
2117,42095,smoothed_wcli,2020-09-29,2020-11-19,51,0.3271323,0.2990911,259.6213,county,fb-survey
2118,42101,smoothed_wcli,2020-09-29,2020-11-19,51,0.8878126,0.4395572,533.959,county,fb-survey
2119,42133,smoothed_wcli,2020-09-29,2020-11-19,51,0.4648593,0.3139541,320.2724,county,fb-survey
2120,42011,smoothed_wcli,2020-09-30,2020-11-19,50,0.53976,0.3131289,308.8407,county,fb-survey
2121,42017,smoothed_wcli,2020-09-30,2020-11-19,50,0.2153722,0.2109988,347.1788,county,fb-survey
2122,42029,smoothed_wcli,2020-09-30,2020-11-19,50,0.2881974,0.2460362,346.0057,county,fb-survey
2123,42041,smoothed_wcli,2020-09-30,2020-11-19,50,0.949916,0.5362537,255.2159,county,fb-survey
2124,42043,smoothed_wcli,2020-09-30,2020-11-19,50,0.4413417,0.3653914,241.2186,county,fb-survey
2125,42045,smoothed_wcli,2020-09-30,2020-11-19,50,0.0,0.1722632,254.5771,county,fb-survey
2126,42071,smoothed_wcli,2020-09-30,2020-11-19,50,0.5373321,0.3265657,402.0289,county,fb-survey
2127,42077,smoothed_wcli,2020-09-30,2020-11-19,50,0.1633871,0.219034,272.3697,county,fb-survey
2128,42091,smoothed_wcli,2020-09-30,2020-11-19,50,0.141727,0.1743503,507.6396,county,fb-survey
2129,42095,smoothed_wcli,2020-09-30,2020-11-19,50,0.2126541,0.2767979,258.9491,county,fb-survey
2130,42101,smoothed_wcli,2020-09-30,2020-11-19,50,0.8447483,0.4178521,534.9508,county,fb-survey
2131,42133,smoothed_wcli,2020-09-30,2020-11-19,50,0.4630713,0.3140774,318.4054,county,fb-survey
2132,42011,smoothed_wcli,2020-10-01,2020-11-19,49,0.5435547,0.3156255,313.0565,county,fb-survey
2133,42017,smoothed_wcli,2020-10-01,2020-11-19,49,0.0982717,0.1735569,343.262,county,fb-survey
2134,42029,smoothed_wcli,2020-10-01,2020-11-19,49,0.1637412,0.2145146,336.9656,county,fb-survey
2135,42041,smoothed_wcli,2020-10-01,2020-11-19,49,0.9271768,0.5245185,260.8519,county,fb-survey
2136,42043,smoothed_wcli,2020-10-01,2020-11-19,49,0.4546085,0.375717,236.0606,county,fb-survey
2137,42045,smoothed_wcli,2020-10-01,2020-11-19,49,0.0,0.1739078,251.1974,county,fb-survey
2138,42071,smoothed_wcli,2020-10-01,2020-11-19,49,0.6754947,0.3757962,397.1177,county,fb-survey
2139,42077,smoothed_wcli,2020-10-01,2020-11-19,49,0.160829,0.2154022,280.8832,county,fb-survey
2140,42091,smoothed_wcli,2020-10-01,2020-11-19,49,0.1446193,0.1766861,496.5363,county,fb-survey
2141,42095,smoothed_wcli,2020-10-01,2020-11-19,49,0.0,0.1806433,254.1161,county,fb-survey
2142,42101,smoothed_wcli,2020-10-01,2020-11-19,49,0.84746,0.4078102,544.9508,county,fb-survey
2143,42133,smoothed_wcli,2020-10-01,2020-11-19,49,0.7494689,0.4578666,325.8167,county,fb-survey
2144,42011,smoothed_wcli,2020-10-02,2020-11-19,48,0.5539593,0.3222184,301.3747,county,fb-survey
2145,42017,smoothed_wcli,2020-10-02,2020-11-19,48,0.10022,0.176263,340.8736,county,fb-survey
2146,42029,smoothed_wcli,2020-10-02,2020-11-19,48,0.1345012,0.2004893,332.1699,county,fb-survey
2147,42041,smoothed_wcli,2020-10-02,2020-11-19,48,1.5809437,1.0663206,267.2205,county,fb-survey
2148,42043,smoothed_wcli,2020-10-02,2020-11-19,48,0.4325521,0.3583924,237.53,county,fb-survey
2149,42045,smoothed_wcli,2020-10-02,2020-11-19,48,0.0,0.1639788,247.7634,county,fb-survey
2150,42071,smoothed_wcli,2020-10-02,2020-11-19,48,0.996135,0.4486154,400.7615,county,fb-survey
2151,42077,smoothed_wcli,2020-10-02,2020-11-19,48,0.1608236,0.2159332,280.4232,county,fb-survey
2152,42091,smoothed_wcli,2020-10-02,2020-11-19,48,0.1575467,0.1782264,491.5786,county,fb-survey
2153,42095,smoothed_wcli,2020-10-02,2020-11-19,48,0.0,0.1985531,251.2006,county,fb-survey
2154,42101,smoothed_wcli,2020-10-02,2020-11-19,48,0.5778689,0.3163131,565.9508,county,fb-survey
2155,42133,smoothed_wcli,2020-10-02,2020-11-19,48,0.5660427,0.4257248,348.4833,county,fb-survey
2156,42011,smoothed_wcli,2020-10-03,2020-11-19,47,0.5431688,0.3156396,314.9621,county,fb-survey
2157,42017,smoothed_wcli,2020-10-03,2020-11-19,47,0.1010931,0.1783194,338.6669,county,fb-survey
2158,42029,smoothed_wcli,2020-10-03,2020-11-19,47,0.1451649,0.210862,319.403,county,fb-survey
2159,42041,smoothed_wcli,2020-10-03,2020-11-19,47,1.836735,1.1218931,256.8176,county,fb-survey
2160,42043,smoothed_wcli,2020-10-03,2020-11-19,47,0.5584875,0.3778756,234.6621,county,fb-survey
2161,42045,smoothed_wcli,2020-10-03,2020-11-19,47,0.0,0.1695302,245.8017,county,fb-survey
2162,42071,smoothed_wcli,2020-10-03,2020-11-19,47,0.7650937,0.3874101,402.7962,county,fb-survey
2163,42077,smoothed_wcli,2020-10-03,2020-11-19,47,0.0,0.1521024,275.9755,county,fb-survey
2164,42091,smoothed_wcli,2020-10-03,2020-11-19,47,0.028155,0.1258228,482.6016,county,fb-survey
2165,42095,smoothed_wcli,2020-10-03,2020-11-19,47,0.0,0.1780284,248.3303,county,fb-survey
2166,42101,smoothed_wcli,2020-10-03,2020-11-19,47,0.2763151,0.2187709,555.959,county,fb-survey
2167,42133,smoothed_wcli,2020-10-03,2020-11-19,47,0.7110038,0.4411946,346.2655,county,fb-survey
2168,42011,smoothed_wcli,2020-10-04,2020-11-19,46,0.4969983,0.3342118,311.1656,county,fb-survey
2169,42017,smoothed_wcli,2020-10-04,2020-11-19,46,0.1043376,0.1823844,331.8588,county,fb-survey
2170,42029,smoothed_wcli,2020-10-04,2020-11-19,46,0.0,0.165018,318.6086,county,fb-survey
2171,42041,smoothed_wcli,2020-10-04,2020-11-19,46,1.7226421,1.1188005,252.797,county,fb-survey
2172,42043,smoothed_wcli,2020-10-04,2020-11-19,46,0.4027953,0.3466444,234.3599,county,fb-survey
2173,42045,smoothed_wcli,2020-10-04,2020-11-19,46,0.0,0.1815451,228.7804,county,fb-survey
2174,42071,smoothed_wcli,2020-10-04,2020-11-19,46,0.7256042,0.3986544,387.1207,county,fb-survey
2175,42077,smoothed_wcli,2020-10-04,2020-11-19,46,0.1236311,0.1995136,272.2456,county,fb-survey
2176,42091,smoothed_wcli,2020-10-04,2020-11-19,46,0.025144,0.1253374,486.202,county,fb-survey
2177,42095,smoothed_wcli,2020-10-04,2020-11-19,46,0.0,0.181371,244.413,county,fb-survey
2178,42101,smoothed_wcli,2020-10-04,2020-11-19,46,0.5650511,0.29907,557.959,county,fb-survey
2179,42133,smoothed_wcli,2020-10-04,2020-11-19,46,0.7038391,0.4379934,352.1764,county,fb-survey
2180,42011,smoothed_wcli,2020-10-05,2020-11-19,45,0.459365,0.3097691,339.9256,county,fb-survey
2181,42017,smoothed_wcli,2020-10-05,2020-11-19,45,0.1011393,0.1743507,357.5322,county,fb-survey
2182,42029,smoothed_wcli,2020-10-05,2020-11-19,45,0.0,0.1562634,337.935,county,fb-survey
2183,42041,smoothed_wcli,2020-10-05,2020-11-19,45,1.3701933,1.0652105,262.9413,county,fb-survey
2184,42043,smoothed_wcli,2020-10-05,2020-11-19,45,0.3394682,0.2966408,272.1308,county,fb-survey
2185,42045,smoothed_wcli,2020-10-05,2020-11-19,45,0.0,0.1719011,236.5525,county,fb-survey
2186,42071,smoothed_wcli,2020-10-05,2020-11-19,45,0.7451951,0.4189152,401.9666,county,fb-survey
2187,42077,smoothed_wcli,2020-10-05,2020-11-19,45,0.1839456,0.2001072,288.7732,county,fb-survey
2188,42091,smoothed_wcli,2020-10-05,2020-11-19,45,0.0288143,0.1223384,505.4571,county,fb-survey
2189,42095,smoothed_wcli,2020-10-05,2020-11-19,45,0.2851498,0.3254176,280.1205,county,fb-survey
