,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
115,06001,smoothed_wcli,2020-04-26,2020-09-03,130,0.241395,0.1009458,1876.1745,county,fb-survey
116,06013,smoothed_wcli,2020-04-26,2020-09-03,130,0.3297661,0.1270087,2005.4291,county,fb-survey
117,06041,smoothed_wcli,2020-04-26,2020-09-03,130,0.0868802,0.187723,277.4076,county,fb-survey
118,06075,smoothed_wcli,2020-04-26,2020-09-03,130,0.3806708,0.1800371,1060.0,county,fb-survey
119,06081,smoothed_wcli,2020-04-26,2020-09-03,130,0.4082863,0.1733219,1372.9782,county,fb-survey
120,06085,smoothed_wcli,2020-04-26,2020-09-03,130,0.1676699,0.0755116,2224.9499,county,fb-survey
121,06001,smoothed_wcli,2020-04-27,2020-09-03,129,0.2550326,0.1084028,1987.9211,county,fb-survey
122,06013,smoothed_wcli,2020-04-27,2020-09-03,129,0.3590837,0.1329519,2085.7243,county,fb-survey
123,06041,smoothed_wcli,2020-04-27,2020-09-03,129,0.0805319,0.1752072,302.5708,county,fb-survey
124,06075,smoothed_wcli,2020-04-27,2020-09-03,129,0.3865908,0.1814824,1101.0,county,fb-survey
125,06081,smoothed_wcli,2020-04-27,2020-09-03,129,0.4618315,0.1750034,1464.1692,county,fb-survey
126,06085,smoothed_wcli,2020-04-27,2020-09-03,129,0.1877394,0.0775085,2364.3398,county,fb-survey
127,06001,smoothed_wcli,2020-04-28,2020-09-03,128,0.2053422,0.1023439,2095.1441,county,fb-survey
128,06013,smoothed_wcli,2020-04-28,2020-09-03,128,0.3731484,0.1313172,2286.5446,county,fb-survey
129,06041,smoothed_wcli,2020-04-28,2020-09-03,128,0.3117016,0.2845864,331.7136,county,fb-survey
130,06075,smoothed_wcli,2020-04-28,2020-09-03,128,0.4182513,0.1941047,1202.0,county,fb-survey
131,06081,smoothed_wcli,2020-04-28,2020-09-03,128,0.4971055,0.1766307,1586.2652,county,fb-survey
132,06085,smoothed_wcli,2020-04-28,2020-09-03,128,0.1922459,0.0779479,2512.1414,county,fb-survey
133,06001,smoothed_wcli,2020-04-29,2020-09-03,127,0.1626153,0.0927247,2117.6822,county,fb-survey
134,06013,smoothed_wcli,2020-04-29,2020-09-03,127,0.4976816,0.1619638,2404.975,county,fb-survey
135,06041,smoothed_wcli,2020-04-29,2020-09-03,127,0.2815241,0.2796214,348.7544,county,fb-survey
136,06075,smoothed_wcli,2020-04-29,2020-09-03,127,0.5660282,0.2403556,1223.0,county,fb-survey
137,06081,smoothed_wcli,2020-04-29,2020-09-03,127,0.2545879,0.0949482,1642.472,county,fb-survey
138,06085,smoothed_wcli,2020-04-29,2020-09-03,127,0.2268419,0.0824962,2535.9702,county,fb-survey
139,06001,smoothed_wcli,2020-04-30,2020-09-03,126,0.2369115,0.1027215,2255.759,county,fb-survey
140,06013,smoothed_wcli,2020-04-30,2020-09-03,126,0.4045211,0.1474664,2509.9002,county,fb-survey
141,06041,smoothed_wcli,2020-04-30,2020-09-03,126,0.2679934,0.2671968,375.8768,county,fb-survey
142,06075,smoothed_wcli,2020-04-30,2020-09-03,126,0.5037681,0.2327489,1280.0,county,fb-survey
143,06081,smoothed_wcli,2020-04-30,2020-09-03,126,0.2557719,0.0934162,1740.4868,county,fb-survey
144,06085,smoothed_wcli,2020-04-30,2020-09-03,126,0.2304249,0.0825428,2684.4103,county,fb-survey
145,06001,smoothed_wcli,2020-05-01,2020-09-03,125,0.2421974,0.1048568,2255.2666,county,fb-survey
146,06013,smoothed_wcli,2020-05-01,2020-09-03,125,0.3424721,0.1358508,2513.3347,county,fb-survey
147,06041,smoothed_wcli,2020-05-01,2020-09-03,125,0.4436713,0.3172417,383.0196,county,fb-survey
148,06075,smoothed_wcli,2020-05-01,2020-09-03,125,0.4695657,0.2316665,1278.0,county,fb-survey
149,06081,smoothed_wcli,2020-05-01,2020-09-03,125,0.2104825,0.0877915,1753.3286,county,fb-survey
150,06085,smoothed_wcli,2020-05-01,2020-09-03,125,0.2508729,0.0986895,2672.6797,county,fb-survey
151,06001,smoothed_wcli,2020-05-02,2020-09-03,124,0.205603,0.0982645,2201.6153,county,fb-survey
152,06013,smoothed_wcli,2020-05-02,2020-09-03,124,0.3157815,0.1248507,2487.984,county,fb-survey
153,06041,smoothed_wcli,2020-05-02,2020-09-03,124,0.4619007,0.3195265,379.9584,county,fb-survey
154,06075,smoothed_wcli,2020-05-02,2020-09-03,124,0.4549567,0.2250065,1272.0,county,fb-survey
155,06081,smoothed_wcli,2020-05-02,2020-09-03,124,0.2324458,0.0927638,1698.567,county,fb-survey
156,06085,smoothed_wcli,2020-05-02,2020-09-03,124,0.2089073,0.0928485,2596.0752,county,fb-survey
157,06001,smoothed_wcli,2020-05-03,2020-09-03,123,0.2146884,0.0992695,2152.2047,county,fb-survey
158,06013,smoothed_wcli,2020-05-03,2020-09-03,123,0.2988645,0.1254542,2399.3126,county,fb-survey
159,06041,smoothed_wcli,2020-05-03,2020-09-03,123,0.4529859,0.3166387,377.8972,county,fb-survey
160,06075,smoothed_wcli,2020-05-03,2020-09-03,123,0.2749628,0.1798801,1250.0,county,fb-survey
161,06081,smoothed_wcli,2020-05-03,2020-09-03,123,0.1486929,0.079481,1647.933,county,fb-survey
162,06085,smoothed_wcli,2020-05-03,2020-09-03,123,0.1306166,0.0773463,2498.6036,county,fb-survey
163,06001,smoothed_wcli,2020-05-04,2020-09-03,122,0.1324948,0.0739577,2102.2626,county,fb-survey
164,06013,smoothed_wcli,2020-05-04,2020-09-03,122,0.3172756,0.1310634,2392.2254,county,fb-survey
165,06041,smoothed_wcli,2020-05-04,2020-09-03,122,0.4514341,0.3156257,380.7136,county,fb-survey
166,06075,smoothed_wcli,2020-05-04,2020-09-03,122,0.2734712,0.1790867,1248.0,county,fb-survey
167,06081,smoothed_wcli,2020-05-04,2020-09-03,122,0.0916638,0.0697975,1611.3138,county,fb-survey
168,06085,smoothed_wcli,2020-05-04,2020-09-03,122,0.1219675,0.0758447,2434.6495,county,fb-survey
169,06001,smoothed_wcli,2020-05-05,2020-09-03,121,0.1457149,0.0747435,2046.9885,county,fb-survey
170,06013,smoothed_wcli,2020-05-05,2020-09-03,121,0.3003371,0.1298687,2282.4346,county,fb-survey
171,06041,smoothed_wcli,2020-05-05,2020-09-03,121,0.2465795,0.243129,360.632,county,fb-survey
172,06075,smoothed_wcli,2020-05-05,2020-09-03,121,0.1722634,0.1489561,1191.0,county,fb-survey
173,06081,smoothed_wcli,2020-05-05,2020-09-03,121,0.1124471,0.0854605,1535.9794,county,fb-survey
174,06085,smoothed_wcli,2020-05-05,2020-09-03,121,0.1201903,0.0761392,2345.2231,county,fb-survey
175,06001,smoothed_wcli,2020-05-06,2020-09-03,120,0.2381043,0.1199616,2044.8829,county,fb-survey
176,06013,smoothed_wcli,2020-05-06,2020-09-03,120,0.20795,0.0836977,2282.4723,county,fb-survey
177,06041,smoothed_wcli,2020-05-06,2020-09-03,120,0.1874768,0.2372217,353.632,county,fb-survey
178,06075,smoothed_wcli,2020-05-06,2020-09-03,120,0.0394154,0.0683921,1180.0,county,fb-survey
179,06081,smoothed_wcli,2020-05-06,2020-09-03,120,0.1127586,0.0858865,1523.1228,county,fb-survey
180,06085,smoothed_wcli,2020-05-06,2020-09-03,120,0.315626,0.2361494,2387.9175,county,fb-survey
181,06001,smoothed_wcli,2020-05-07,2020-09-03,119,0.1893194,0.114525,1919.9372,county,fb-survey
182,06013,smoothed_wcli,2020-05-07,2020-09-03,119,0.2330434,0.0857504,2210.4127,county,fb-survey
183,06041,smoothed_wcli,2020-05-07,2020-09-03,119,0.1939205,0.2462852,335.6116,county,fb-survey
184,06075,smoothed_wcli,2020-05-07,2020-09-03,119,0.0633535,0.0741347,1134.0,county,fb-survey
185,06081,smoothed_wcli,2020-05-07,2020-09-03,119,0.1887099,0.1171535,1427.3928,county,fb-survey
186,06085,smoothed_wcli,2020-05-07,2020-09-03,119,0.3397996,0.2357563,2272.6303,county,fb-survey
187,06001,smoothed_wcli,2020-05-08,2020-09-03,118,0.1801899,0.117448,1711.6901,county,fb-survey
188,06013,smoothed_wcli,2020-05-08,2020-09-03,118,0.3904439,0.2016202,1996.5995,county,fb-survey
189,06041,smoothed_wcli,2020-05-08,2020-09-03,118,0.0,0.1439372,299.4484,county,fb-survey
190,06075,smoothed_wcli,2020-05-08,2020-09-03,118,0.0794842,0.0940691,1025.0,county,fb-survey
191,06081,smoothed_wcli,2020-05-08,2020-09-03,118,0.1849236,0.1258329,1272.5668,county,fb-survey
192,06085,smoothed_wcli,2020-05-08,2020-09-03,118,0.2679978,0.2223931,2065.1122,county,fb-survey
193,06001,smoothed_wcli,2020-05-09,2020-09-03,117,0.1609909,0.1132445,1651.0696,county,fb-survey
194,06013,smoothed_wcli,2020-05-09,2020-09-03,117,0.3123264,0.1949702,1929.198,county,fb-survey
195,06041,smoothed_wcli,2020-05-09,2020-09-03,117,0.0,0.147091,290.4892,county,fb-survey
196,06075,smoothed_wcli,2020-05-09,2020-09-03,117,0.0834004,0.097496,977.0,county,fb-survey
197,06081,smoothed_wcli,2020-05-09,2020-09-03,117,0.1391747,0.1203383,1236.8674,county,fb-survey
198,06085,smoothed_wcli,2020-05-09,2020-09-03,117,0.3043095,0.223193,1993.9298,county,fb-survey
199,06001,smoothed_wcli,2020-05-10,2020-09-03,116,0.1505593,0.1114478,1627.1126,county,fb-survey
200,06013,smoothed_wcli,2020-05-10,2020-09-03,116,0.3051094,0.1905428,1909.2283,county,fb-survey
201,06041,smoothed_wcli,2020-05-10,2020-09-03,116,0.0,0.150401,283.4484,county,fb-survey
202,06075,smoothed_wcli,2020-05-10,2020-09-03,116,0.0268885,0.0794285,962.0,county,fb-survey
203,06081,smoothed_wcli,2020-05-10,2020-09-03,116,0.1773059,0.1269632,1207.3748,county,fb-survey
204,06085,smoothed_wcli,2020-05-10,2020-09-03,116,0.2995404,0.2196538,1979.8429,county,fb-survey
205,06001,smoothed_wcli,2020-05-11,2020-09-03,115,0.1623885,0.1114688,1622.486,county,fb-survey
206,06013,smoothed_wcli,2020-05-11,2020-09-03,115,0.304343,0.1928696,1872.7728,county,fb-survey
207,06041,smoothed_wcli,2020-05-11,2020-09-03,115,0.0,0.1600818,265.326,county,fb-survey
208,06075,smoothed_wcli,2020-05-11,2020-09-03,115,0.0268139,0.0791409,966.0,county,fb-survey
209,06081,smoothed_wcli,2020-05-11,2020-09-03,115,0.2139972,0.131355,1212.1048,county,fb-survey
210,06085,smoothed_wcli,2020-05-11,2020-09-03,115,0.4741202,0.2659963,1977.8687,county,fb-survey
211,06001,smoothed_wcli,2020-05-12,2020-09-03,114,0.2463971,0.1249877,1613.3366,county,fb-survey
212,06013,smoothed_wcli,2020-05-12,2020-09-03,114,0.3032935,0.1951822,1807.9208,county,fb-survey
213,06041,smoothed_wcli,2020-05-12,2020-09-03,114,0.0,0.1618236,266.224,county,fb-survey
214,06075,smoothed_wcli,2020-05-12,2020-09-03,114,0.046671,0.0821272,950.0,county,fb-survey
215,06081,smoothed_wcli,2020-05-12,2020-09-03,114,0.1497112,0.1150015,1185.0584,county,fb-survey
216,06085,smoothed_wcli,2020-05-12,2020-09-03,114,0.4649578,0.2604672,1976.1988,county,fb-survey
217,06001,smoothed_wcli,2020-05-13,2020-09-03,113,0.1588062,0.0901884,1558.8612,county,fb-survey
218,06013,smoothed_wcli,2020-05-13,2020-09-03,113,0.2698618,0.1946223,1701.4507,county,fb-survey
219,06041,smoothed_wcli,2020-05-13,2020-09-03,113,0.0,0.1670673,257.1832,county,fb-survey
220,06075,smoothed_wcli,2020-05-13,2020-09-03,113,0.0477633,0.0844857,909.0,county,fb-survey
221,06081,smoothed_wcli,2020-05-13,2020-09-03,113,0.1862337,0.1224757,1128.454,county,fb-survey
222,06085,smoothed_wcli,2020-05-13,2020-09-03,113,0.2862614,0.1642816,1889.3741,county,fb-survey
223,06001,smoothed_wcli,2020-05-14,2020-09-03,112,0.1360394,0.0880827,1549.8208,county,fb-survey
224,06013,smoothed_wcli,2020-05-14,2020-09-03,112,0.2468443,0.1982417,1660.4494,county,fb-survey
225,06041,smoothed_wcli,2020-05-14,2020-09-03,112,0.0,0.1664978,251.326,county,fb-survey
226,06075,smoothed_wcli,2020-05-14,2020-09-03,112,0.019596,0.0793235,920.0,county,fb-survey
227,06081,smoothed_wcli,2020-05-14,2020-09-03,112,0.1097357,0.0961545,1140.088,county,fb-survey
228,06085,smoothed_wcli,2020-05-14,2020-09-03,112,0.336218,0.1718278,1898.7345,county,fb-survey
