"","S","E","P","I","A","H","R","Onset_expect","Onset_unreported_expect"
"81",22028,4,7,0,26,2265,975669,0,4
"82",22027,3,6,0,20,2190,975754,0,3
"83",22027,3,4,0,16,2117,975834,0,2
"84",22026,2,3,0,12,2046,975910,0,2
"85",22026,2,3,0,9,1978,975982,0,1
"86",22026,1,2,0,7,1912,976051,0,1
"87",22026,1,2,0,6,1848,976118,0,1
"88",22026,1,1,0,4,1787,976181,0,1
"89",22026,1,1,0,3,1727,976242,0,1
"90",22026,0,1,0,3,1670,976301,0,0
"91",22026,0,1,0,2,1614,976357,0,0
"92",22026,0,0,0,2,1560,976412,0,0
"93",22026,0,0,0,1,1508,976465,0,0
"94",22026,0,0,0,1,1458,976515,0,0
"95",22025,0,0,0,1,1409,976564,0,0
"96",22025,0,0,0,1,1362,976612,0,0
"97",22025,0,0,0,0,1317,976657,0,0
"98",22025,0,0,0,0,1273,976701,0,0
"99",22025,0,0,0,0,1230,976744,0,0
"100",22025,0,0,0,0,1189,976785,0,0
"101",22025,0,0,0,0,1150,976825,0,0
"102",22025,0,0,0,0,1111,976863,0,0
"103",22025,0,0,0,0,1074,976900,0,0
"104",22025,0,0,0,0,1038,976936,0,0
"105",22025,0,0,0,0,1004,976971,0,0
"106",22025,0,0,0,0,970,977004,0,0
"107",22025,0,0,0,0,938,977036,0,0
"108",22025,0,0,0,0,907,977068,0,0
"109",22025,0,0,0,0,877,977098,0,0
"110",22025,0,0,0,0,847,977127,0,0
"111",22025,0,0,0,0,819,977156,0,0
"112",22025,0,0,0,0,792,977183,0,0
"113",22025,0,0,0,0,765,977209,0,0
"114",22025,0,0,0,0,740,977235,0,0
"115",22025,0,0,0,0,715,977259,0,0
"116",22025,0,0,0,0,691,977283,0,0
"117",22025,0,0,0,0,668,977306,0,0
"118",22025,0,0,0,0,646,977329,0,0
"119",22025,0,0,0,0,624,977350,0,0
"120",22025,0,0,0,0,603,977371,0,0
