b1	r1
0.39	0.256
0.39	0.256
0.39	0.256
0.401	0.243
0.395	0.241
0.392	0.254
0.384	0.263
0.395	0.249
0.397	0.249
0.398	0.244
0.392	0.25
0.392	0.25
0.392	0.25
0.392	0.25
0.394	0.253
0.394	0.253
0.394	0.253
0.394	0.253
0.394	0.253
0.394	0.253
0.399	0.238
0.399	0.238
0.399	0.238
0.399	0.238
0.391	0.251
0.391	0.251
0.391	0.251
0.396	0.241
0.396	0.241
0.399	0.244
0.399	0.244
0.395	0.246
0.395	0.246
0.391	0.25
0.385	0.258
0.385	0.258
0.385	0.258
0.385	0.258
0.386	0.268
0.386	0.268
0.386	0.268
0.386	0.268
0.386	0.268
0.386	0.268
0.386	0.268
0.386	0.268
0.386	0.268
0.386	0.268
0.396	0.242
0.395	0.252
0.395	0.252
0.396	0.241
0.396	0.249
0.396	0.249
0.396	0.249
0.392	0.254
0.392	0.254
0.392	0.254
0.391	0.252
0.392	0.253
0.399	0.24
0.399	0.24
0.399	0.24
0.399	0.24
0.399	0.24
0.399	0.24
0.395	0.241
0.389	0.251
0.389	0.251
0.395	0.243
0.395	0.243
0.396	0.246
0.396	0.246
0.396	0.246
0.396	0.246
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.397	0.241
0.391	0.258
0.388	0.252
0.398	0.251
0.398	0.251
0.398	0.251
0.398	0.251
0.398	0.251
0.398	0.251
0.398	0.251
0.398	0.251
0.398	0.251
0.391	0.254
0.391	0.254
0.383	0.262
0.391	0.259
0.391	0.259
0.391	0.259
0.391	0.259
0.391	0.259
0.391	0.259
0.391	0.259
0.395	0.242
0.392	0.242
0.393	0.248
0.393	0.248
0.393	0.248
0.399	0.243
0.399	0.243
0.393	0.247
0.393	0.247
0.393	0.247
0.393	0.247
0.393	0.247
0.393	0.247
0.393	0.247
0.393	0.247
0.393	0.247
0.393	0.247
0.4	0.244
0.4	0.244
0.398	0.236
0.395	0.249
0.397	0.246
0.397	0.246
0.398	0.241
0.398	0.241
0.398	0.241
0.398	0.241
0.398	0.241
0.398	0.241
0.398	0.241
0.398	0.241
0.395	0.25
0.395	0.25
0.395	0.25
0.389	0.251
0.391	0.249
0.394	0.254
0.394	0.254
0.4	0.24
0.4	0.24
0.4	0.24
0.389	0.25
0.387	0.259
0.393	0.251
0.39	0.252
0.39	0.252
0.39	0.252
0.39	0.252
0.39	0.252
0.398	0.239
0.398	0.239
0.398	0.239
0.398	0.239
0.392	0.245
0.392	0.245
0.392	0.245
0.391	0.25
0.393	0.254
0.393	0.254
0.393	0.254
0.393	0.254
0.395	0.246
0.395	0.246
0.395	0.246
0.391	0.249
0.391	0.249
0.391	0.254
0.391	0.254
0.391	0.254
0.391	0.254
0.397	0.245
0.394	0.253
0.399	0.236
0.398	0.243
0.398	0.243
0.398	0.243
0.398	0.243
0.398	0.243
0.383	0.265
0.381	0.27
0.381	0.27
0.381	0.27
0.381	0.27
0.381	0.27
0.395	0.244
0.391	0.25
0.391	0.25
0.391	0.25
0.391	0.25
0.391	0.25
0.391	0.25
0.391	0.25
0.391	0.25
0.391	0.25
0.396	0.241
0.396	0.241
0.396	0.241
0.396	0.241
0.396	0.241
0.396	0.241
0.396	0.241
0.396	0.241
0.394	0.248
0.394	0.248
0.394	0.248
0.393	0.255
0.393	0.255
0.396	0.242
0.396	0.239
0.396	0.239
0.396	0.239
0.397	0.238
0.397	0.238
0.397	0.238
0.397	0.238
0.397	0.238
0.397	0.238
0.391	0.253
0.389	0.259
0.396	0.246
0.396	0.246
0.397	0.246
0.397	0.246
0.397	0.246
0.397	0.246
0.393	0.251
0.393	0.251
0.393	0.251
0.393	0.251
0.398	0.242
0.398	0.242
0.393	0.25
0.39	0.253
0.39	0.253
0.39	0.253
0.392	0.253
0.392	0.253
0.388	0.255
0.388	0.255
0.388	0.255
0.388	0.256
0.397	0.243
0.397	0.242
0.397	0.242
0.397	0.242
0.385	0.264
0.384	0.264
0.398	0.242
0.398	0.242
0.398	0.242
0.398	0.242
0.393	0.249
0.393	0.249
0.393	0.249
