b1	r1
0.504	0.157
0.52	0.131
0.52	0.131
0.52	0.131
0.52	0.131
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.52	0.139
0.5	0.163
0.5	0.163
0.5	0.172
0.5	0.172
0.517	0.135
0.524	0.14
0.524	0.14
0.503	0.149
0.503	0.149
0.523	0.137
0.523	0.137
0.523	0.137
0.523	0.137
0.523	0.137
0.523	0.137
0.523	0.137
0.533	0.125
0.527	0.134
0.527	0.134
0.507	0.156
0.507	0.156
0.499	0.173
0.499	0.173
0.499	0.173
0.521	0.149
0.52	0.131
0.52	0.131
0.533	0.132
0.533	0.132
0.525	0.132
0.525	0.132
0.525	0.132
0.525	0.132
0.525	0.132
0.534	0.13
0.534	0.13
0.536	0.12
0.497	0.188
0.497	0.188
0.493	0.174
0.508	0.151
0.508	0.151
0.513	0.143
0.513	0.143
0.513	0.143
0.513	0.143
0.513	0.143
0.511	0.154
0.511	0.154
0.519	0.15
0.519	0.15
0.519	0.15
0.519	0.15
0.519	0.15
0.519	0.15
0.519	0.15
0.519	0.15
0.545	0.118
0.511	0.15
0.511	0.15
0.517	0.149
0.517	0.149
0.517	0.149
0.509	0.155
0.529	0.137
0.529	0.137
0.512	0.152
0.512	0.152
0.512	0.152
0.512	0.152
0.512	0.152
0.512	0.152
0.533	0.118
0.521	0.124
0.521	0.124
0.521	0.124
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.519	0.137
0.508	0.147
0.508	0.147
0.532	0.123
0.532	0.123
0.532	0.123
0.532	0.123
0.532	0.123
0.532	0.123
0.532	0.123
0.515	0.145
0.515	0.145
0.524	0.141
0.524	0.141
0.51	0.152
0.51	0.152
0.51	0.152
0.496	0.174
0.49	0.183
0.49	0.183
0.548	0.105
0.522	0.129
0.503	0.153
0.503	0.153
0.503	0.153
0.517	0.136
0.503	0.162
0.518	0.138
0.518	0.138
0.518	0.138
0.518	0.138
0.518	0.138
0.518	0.138
0.518	0.138
0.518	0.138
0.518	0.138
0.518	0.138
0.515	0.148
0.515	0.148
0.528	0.125
0.521	0.15
0.521	0.15
0.521	0.15
0.521	0.15
0.534	0.127
0.522	0.14
0.522	0.14
0.534	0.116
0.534	0.116
0.506	0.152
0.501	0.165
0.501	0.165
0.501	0.165
0.501	0.165
0.501	0.165
0.501	0.165
0.515	0.141
0.515	0.141
0.506	0.159
0.506	0.159
0.506	0.159
0.506	0.159
0.506	0.159
0.514	0.157
0.523	0.139
0.523	0.139
0.535	0.131
0.535	0.131
0.498	0.162
0.498	0.162
0.514	0.146
0.514	0.146
0.514	0.146
0.514	0.146
0.514	0.146
0.514	0.146
0.507	0.162
0.507	0.162
0.507	0.162
0.507	0.162
0.507	0.162
0.507	0.162
0.51	0.155
0.51	0.155
0.51	0.155
0.51	0.155
0.513	0.143
0.513	0.143
0.492	0.166
0.492	0.166
0.492	0.166
0.492	0.166
0.492	0.166
0.492	0.166
