,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
1636,27003,smoothed_wcli,2020-10-01,2020-11-19,49,0.0813651,0.2137717,168.7456,county,fb-survey
1637,27037,smoothed_wcli,2020-10-01,2020-11-19,49,0.9083215,0.5090516,289.3295,county,fb-survey
1638,27053,smoothed_wcli,2020-10-01,2020-11-19,49,0.3763642,0.2240833,672.5775,county,fb-survey
1639,27123,smoothed_wcli,2020-10-01,2020-11-19,49,0.2220703,0.1604116,497.437,county,fb-survey
1640,27145,smoothed_wcli,2020-10-01,2020-11-19,49,0.0,0.4388274,102.1137,county,fb-survey
1641,27163,smoothed_wcli,2020-10-01,2020-11-19,49,0.092733,0.2189295,204.6613,county,fb-survey
1642,27003,smoothed_wcli,2020-10-02,2020-11-19,48,0.0843615,0.2175513,165.0865,county,fb-survey
1643,27037,smoothed_wcli,2020-10-02,2020-11-19,48,1.2321818,0.6018935,292.3512,county,fb-survey
1644,27053,smoothed_wcli,2020-10-02,2020-11-19,48,0.4007631,0.2199023,689.4515,county,fb-survey
1645,27123,smoothed_wcli,2020-10-02,2020-11-19,48,0.1697492,0.1586343,468.2401,county,fb-survey
1646,27145,smoothed_wcli,2020-10-02,2020-11-19,48,0.0,0.4313074,103.4828,county,fb-survey
1647,27163,smoothed_wcli,2020-10-02,2020-11-19,48,0.3060323,0.3055831,203.6284,county,fb-survey
1648,27003,smoothed_wcli,2020-10-03,2020-11-19,47,0.0882378,0.2220465,161.5932,county,fb-survey
1649,27037,smoothed_wcli,2020-10-03,2020-11-19,47,1.605067,0.7015983,281.4368,county,fb-survey
1650,27053,smoothed_wcli,2020-10-03,2020-11-19,47,0.3424241,0.2106772,706.0314,county,fb-survey
1651,27123,smoothed_wcli,2020-10-03,2020-11-19,47,0.2138156,0.1659604,470.384,county,fb-survey
1652,27163,smoothed_wcli,2020-10-03,2020-11-19,47,0.3100507,0.3094322,200.535,county,fb-survey
1653,27003,smoothed_wcli,2020-10-04,2020-11-19,46,0.351303,0.3441932,174.8591,county,fb-survey
1654,27037,smoothed_wcli,2020-10-04,2020-11-19,46,1.8993883,0.7870107,277.4261,county,fb-survey
1655,27053,smoothed_wcli,2020-10-04,2020-11-19,46,0.203402,0.1749444,660.4635,county,fb-survey
1656,27123,smoothed_wcli,2020-10-04,2020-11-19,46,0.1646444,0.1577779,482.9714,county,fb-survey
1657,27163,smoothed_wcli,2020-10-04,2020-11-19,46,0.7951345,0.5958092,211.6573,county,fb-survey
1658,27003,smoothed_wcli,2020-10-05,2020-11-19,45,0.8484509,0.498178,197.0708,county,fb-survey
1659,27037,smoothed_wcli,2020-10-05,2020-11-19,45,1.9081534,0.7906778,275.0574,county,fb-survey
1660,27053,smoothed_wcli,2020-10-05,2020-11-19,45,0.0678156,0.1091825,696.9039,county,fb-survey
1661,27123,smoothed_wcli,2020-10-05,2020-11-19,45,0.2713822,0.1904748,502.4916,county,fb-survey
1662,27145,smoothed_wcli,2020-10-05,2020-11-19,45,3.4745464,1.5778596,106.717,county,fb-survey
1663,27163,smoothed_wcli,2020-10-05,2020-11-19,45,0.909161,0.5575782,235.7198,county,fb-survey
1664,27003,smoothed_wcli,2020-10-06,2020-11-19,44,0.767786,0.4846105,205.3348,county,fb-survey
1665,27037,smoothed_wcli,2020-10-06,2020-11-19,44,1.5812198,0.7202096,289.2882,county,fb-survey
1666,27053,smoothed_wcli,2020-10-06,2020-11-19,44,0.1074643,0.1102731,762.7455,county,fb-survey
1667,27123,smoothed_wcli,2020-10-06,2020-11-19,44,0.3290623,0.1905694,536.4238,county,fb-survey
1668,27145,smoothed_wcli,2020-10-06,2020-11-19,44,3.382568,1.4330795,121.2134,county,fb-survey
1669,27163,smoothed_wcli,2020-10-06,2020-11-19,44,0.8142702,0.539686,248.1689,county,fb-survey
1670,27003,smoothed_wcli,2020-10-07,2020-11-19,43,0.7181189,0.4560695,217.9771,county,fb-survey
1671,27037,smoothed_wcli,2020-10-07,2020-11-19,43,1.6199204,0.6894941,311.5221,county,fb-survey
1672,27053,smoothed_wcli,2020-10-07,2020-11-19,43,0.5431611,0.3543765,829.2931,county,fb-survey
1673,27123,smoothed_wcli,2020-10-07,2020-11-19,43,0.4287135,0.2032817,569.0425,county,fb-survey
1674,27145,smoothed_wcli,2020-10-07,2020-11-19,43,3.4945652,1.4137889,124.1645,county,fb-survey
1675,27163,smoothed_wcli,2020-10-07,2020-11-19,43,0.7620335,0.509967,272.6812,county,fb-survey
1676,27003,smoothed_wcli,2020-10-08,2020-11-19,42,0.7786259,0.4870849,202.1892,county,fb-survey
1677,27037,smoothed_wcli,2020-10-08,2020-11-19,42,1.6467248,0.7416618,325.2045,county,fb-survey
1678,27053,smoothed_wcli,2020-10-08,2020-11-19,42,0.7192956,0.3797311,856.9583,county,fb-survey
1679,27123,smoothed_wcli,2020-10-08,2020-11-19,42,0.4099666,0.1983154,584.4106,county,fb-survey
1680,27145,smoothed_wcli,2020-10-08,2020-11-19,42,3.5551471,1.3933076,126.1867,county,fb-survey
1681,27163,smoothed_wcli,2020-10-08,2020-11-19,42,0.7735682,0.5154443,270.0297,county,fb-survey
1682,27003,smoothed_wcli,2020-10-09,2020-11-19,41,0.990642,0.5267986,216.1699,county,fb-survey
